,state,zipcode,total_income
154203,VA,24248,4291.0
154204,VA,24248,7684.0
154205,VA,24248,7575.0
154206,VA,24248,6853.0
154207,VA,24248,8648.0001
154209,VA,24250,2156.0
154210,VA,24250,4534.0
154211,VA,24250,3582.0001
154212,VA,24250,2619.0001
154213,VA,24250,2979.0001
154215,VA,24251,15993.0
154216,VA,24251,32556.0
154217,VA,24251,32535.0
154218,VA,24251,28535.0
154219,VA,24251,41297.0
154220,VA,24251,21431.0
154221,VA,24256,4994.0
154222,VA,24256,8316.0
154223,VA,24256,8773.0
154224,VA,24256,8541.0
154225,VA,24256,11612.0
154227,VA,24258,2722.0
154228,VA,24258,4490.0
154229,VA,24258,5474.0
154230,VA,24258,4604.0001
154231,VA,24258,8604.0
154233,VA,24260,8885.0
154234,VA,24260,18315.0
154235,VA,24260,16503.0
154236,VA,24260,14760.0
154237,VA,24260,20400.0
154239,VA,24263,11004.0
154240,VA,24263,22810.0
154241,VA,24263,20139.0
154242,VA,24263,18280.0
154243,VA,24263,19693.0
154244,VA,24263,7609.0001
154245,VA,24265,1114.0
154246,VA,24265,1939.0
154247,VA,24265,1786.0
154248,VA,24265,2058.0
154251,VA,24266,16865.0
154252,VA,24266,34976.0
154253,VA,24266,35131.0
154254,VA,24266,33197.0
154255,VA,24266,57341.0
154256,VA,24266,21283.0
154257,VA,24270,1009.0001
154258,VA,24270,1816.0
154259,VA,24270,1826.0001
154260,VA,24270,2967.0001
154263,VA,24271,4719.0
154264,VA,24271,8745.0
154265,VA,24271,9902.0
154266,VA,24271,7229.0001
154267,VA,24271,10638.0
154269,VA,24272,614.0
154270,VA,24272,2727.0
154272,VA,24272,2695.0
154275,VA,24273,13107.0
154276,VA,24273,21211.0
154277,VA,24273,17483.0
154278,VA,24273,16518.0
154279,VA,24273,20309.0
154280,VA,24273,9731.0001
154281,VA,24277,9250.0
154282,VA,24277,16144.0
154283,VA,24277,15082.0
154284,VA,24277,10137.0
154285,VA,24277,17433.0
154287,VA,24279,7261.0
154288,VA,24279,12703.0
154289,VA,24279,14859.0
154290,VA,24279,12650.0
154291,VA,24279,15636.0
154293,VA,24280,1871.0
154294,VA,24280,3694.0001
154295,VA,24280,3240.0
154296,VA,24280,4085.0001
154297,VA,24280,15236.0
154299,VA,24281,4360.0
154300,VA,24281,7774.0
154301,VA,24281,6649.0
154302,VA,24281,4094.0
154303,VA,24281,6088.0001
154305,VA,24282,1143.0
154306,VA,24282,2273.0
154311,VA,24283,4514.0
154312,VA,24283,8721.0
154313,VA,24283,8234.0
154314,VA,24283,7486.0
154315,VA,24283,10350.0
154317,VA,24290,3943.0
154318,VA,24290,5894.0
154319,VA,24290,5150.0
154320,VA,24290,4627.0001
154321,VA,24290,8154.0
154323,VA,24292,840.0
154324,VA,24292,1553.0
154325,VA,24292,2632.0
154329,VA,24293,17829.0
154330,VA,24293,32469.0
154331,VA,24293,35394.0
154332,VA,24293,31469.0
154333,VA,24293,53392.0
154334,VA,24293,31507.0
154335,VA,24301,28256.0
154336,VA,24301,60261.0
154337,VA,24301,53483.0
154338,VA,24301,44475.0
154339,VA,24301,63354.0
154340,VA,24301,25321.0
154341,VA,24311,4442.0
154342,VA,24311,8236.0
154343,VA,24311,6625.0001
154344,VA,24311,4318.0
154345,VA,24311,6032.0001
154347,VA,24312,4458.0
154348,VA,24312,10746.0
154349,VA,24312,10341.0
154350,VA,24312,6780.0
154351,VA,24312,7406.0001
154353,VA,24313,1844.0
154354,VA,24313,3931.0001
154355,VA,24313,3397.0
154356,VA,24313,3450.0001
154357,VA,24313,3607.0001
154359,VA,24314,2311.0
154360,VA,24314,4912.0
154361,VA,24314,5383.0
154362,VA,24314,5660.0
154363,VA,24314,8558.0001
154365,VA,24315,4962.0
154366,VA,24315,13672.0
154367,VA,24315,11538.0
154368,VA,24315,11847.0
154369,VA,24315,26911.0
154371,VA,24317,7187.0
154372,VA,24317,13250.0
154373,VA,24317,11898.0
154374,VA,24317,9920.0
154375,VA,24317,14781.0
154377,VA,24318,1028.0001
154378,VA,24318,2170.0
154379,VA,24318,2593.0001
154380,VA,24318,1780.0001
154381,VA,24318,4718.0001
154383,VA,24319,13835.0
154384,VA,24319,27743.0
154385,VA,24319,30234.0
154386,VA,24319,23220.0
154387,VA,24319,34070.0
154388,VA,24319,8407.0001
154389,VA,24323,1475.0
154390,VA,24323,3271.0001
154391,VA,24323,3232.0
154392,VA,24323,2050.0001
154393,VA,24323,2996.0001
154395,VA,24324,3716.0
154396,VA,24324,9163.0
154397,VA,24324,10148.0
154398,VA,24324,9437.0
154399,VA,24324,16028.0
154400,VA,24324,7479.0001
154401,VA,24325,1898.0
154402,VA,24325,3993.0
154403,VA,24325,4075.0
154404,VA,24325,2908.0001
154405,VA,24325,6668.0001
154407,VA,24326,2546.0
154408,VA,24326,4482.0
154409,VA,24326,3552.0
154410,VA,24326,4069.0001
154411,VA,24326,5381.0001
154413,VA,24328,3890.0
154414,VA,24328,7902.0
154415,VA,24328,7790.0
154416,VA,24328,7883.0
154417,VA,24328,19000.0
154419,VA,24330,7102.0
154420,VA,24330,14016.0
154421,VA,24330,10656.0
154422,VA,24330,8391.0
154423,VA,24330,8389.0
154425,VA,24333,41297.0
154426,VA,24333,72034.0
154427,VA,24333,61961.0
154428,VA,24333,48124.0
154429,VA,24333,63758.0
154430,VA,24333,39871.0
154431,VA,24340,10797.0
154432,VA,24340,22518.0
154433,VA,24340,20729.0
154434,VA,24340,16862.0
154435,VA,24340,26137.0
154436,VA,24340,11098.0001
154437,VA,24343,19658.0
154438,VA,24343,39864.0
154439,VA,24343,35970.0
154440,VA,24343,30202.0
154441,VA,24343,43703.0
154442,VA,24343,18959.0
154443,VA,24347,3220.0
154444,VA,24347,7765.0
154445,VA,24347,8578.0
154446,VA,24347,6526.0001
154447,VA,24347,16797.0
154449,VA,24348,8042.0
154450,VA,24348,17730.0
154451,VA,24348,14077.0
154452,VA,24348,10076.0
154453,VA,24348,21712.0
154455,VA,24350,2539.0001
154456,VA,24350,6048.0
154457,VA,24350,4457.0001
154458,VA,24350,3447.0
154459,VA,24350,5320.0001
154461,VA,24351,1476.0
154462,VA,24351,2414.0001
154463,VA,24351,2591.0001
154464,VA,24351,2987.0001
154467,VA,24352,1922.0
154468,VA,24352,3578.0001
154469,VA,24352,4902.0
154470,VA,24352,3174.0001
154471,VA,24352,5717.0001
154473,VA,24354,30589.0
154474,VA,24354,59617.0
154475,VA,24354,52472.0
154476,VA,24354,38728.0
154477,VA,24354,52910.0
154478,VA,24354,33790.0
154479,VA,24360,11343.0
154480,VA,24360,25570.0
154481,VA,24360,24902.0
154482,VA,24360,20995.0
154483,VA,24360,26169.0
154484,VA,24360,6222.0001
154485,VA,24361,9060.0
154486,VA,24361,18148.0
154487,VA,24361,19133.0
154488,VA,24361,13861.0
154489,VA,24361,22496.0
154490,VA,24361,6274.0001
154491,VA,24363,2648.0
154492,VA,24363,5126.0
154493,VA,24363,4976.0001
154494,VA,24363,4754.0
154495,VA,24363,6746.0001
154497,VA,24366,1760.0001
154498,VA,24366,3553.0
154499,VA,24366,3990.0001
154500,VA,24366,3716.0
154501,VA,24366,7186.0001
154503,VA,24368,9663.0
154504,VA,24368,22504.0
154505,VA,24368,22339.0
154506,VA,24368,18449.0
154507,VA,24368,22818.0
154508,VA,24368,8516.0001
154509,VA,24370,11697.0
154510,VA,24370,23351.0
154511,VA,24370,17438.0
154512,VA,24370,17747.0
154513,VA,24370,21654.0
154515,VA,24374,1701.0001
154516,VA,24374,3244.0
154517,VA,24374,2626.0001
154518,VA,24374,2058.0001
154519,VA,24374,2526.0001
154521,VA,24375,2586.0
154522,VA,24375,6447.0
154523,VA,24375,6368.0001
154524,VA,24375,4352.0
154525,VA,24375,5132.0001
154527,VA,24378,2092.0
154528,VA,24378,3797.0
154529,VA,24378,4068.0001
154530,VA,24378,3715.0
154531,VA,24378,4602.0001
154533,VA,24380,4865.0
154534,VA,24380,11236.0
154535,VA,24380,10961.0
154536,VA,24380,10642.0
154537,VA,24380,15191.0
154538,VA,24380,6744.0001
154539,VA,24381,8067.0
154540,VA,24381,17214.0
154541,VA,24381,16338.0
154542,VA,24381,13472.0
154543,VA,24381,20988.0
154545,VA,24382,30830.0
154546,VA,24382,64774.0
154547,VA,24382,56042.0
154548,VA,24382,47466.0
154549,VA,24382,84685.0
154550,VA,24382,57170.0
154551,VA,24401,75688.0
154552,VA,24401,181170.0
154553,VA,24401,174354.0
154554,VA,24401,152555.0
154555,VA,24401,285998.0
154556,VA,24401,185734.0
154557,VA,24413,437.0
154558,VA,24413,2105.0001
154560,VA,24413,2603.0001
154563,VA,24416,19773.0
154564,VA,24416,38537.0
154565,VA,24416,31458.0
154566,VA,24416,27575.0
154567,VA,24416,31582.0
154568,VA,24416,7950.0001
154569,VA,24421,6060.0
154570,VA,24421,16563.0
154571,VA,24421,19135.0
154572,VA,24421,19367.0
154573,VA,24421,30542.0
154574,VA,24421,13182.0001
154575,VA,24422,12749.0
154576,VA,24422,25300.0
154577,VA,24422,23332.0
154578,VA,24422,17996.0
154579,VA,24422,32173.0
154580,VA,24422,11640.0001
154581,VA,24426,28709.0
154582,VA,24426,60966.0
154583,VA,24426,63482.0
154584,VA,24426,52505.0
154585,VA,24426,90733.0
154586,VA,24426,24960.0
154587,VA,24430,3457.0
154588,VA,24430,8281.0
154589,VA,24430,7649.0
154590,VA,24430,4094.0001
154591,VA,24430,4862.0001
154593,VA,24431,5376.0
154594,VA,24431,14236.0
154595,VA,24431,13643.0
154596,VA,24431,9852.0
154597,VA,24431,19153.0
154599,VA,24432,748.0001
154600,VA,24432,2103.0
154601,VA,24432,1727.0001
154602,VA,24432,2789.0001
154605,VA,24435,3302.0
154606,VA,24435,7183.0
154607,VA,24435,8259.0
154608,VA,24435,8584.0
154609,VA,24435,18008.0
154610,VA,24435,8413.0001
154611,VA,24437,1556.0
154612,VA,24437,3567.0
154613,VA,24437,4018.0001
154614,VA,24437,5582.0
154615,VA,24437,17327.0
154617,VA,24439,2708.0
154618,VA,24439,5243.0
154619,VA,24439,4108.0
154620,VA,24439,2429.0001
154621,VA,24439,4136.0001
154623,VA,24440,5470.0
154624,VA,24440,11877.0
154625,VA,24440,11844.0
154626,VA,24440,10262.0
154627,VA,24440,22930.0
154629,VA,24441,12283.0
154630,VA,24441,32122.0
154631,VA,24441,30023.0
154632,VA,24441,30544.0
154633,VA,24441,45190.0
154634,VA,24441,8577.0001
154635,VA,24445,6203.0
154636,VA,24445,12907.0
154637,VA,24445,10532.0
154638,VA,24445,8326.0
154639,VA,24445,16664.0
154640,VA,24445,10715.0001
154641,VA,24450,25923.0
154642,VA,24450,57083.0
154643,VA,24450,59213.0
154644,VA,24450,62657.0
154645,VA,24450,152465.0
154646,VA,24450,169872.0
154647,VA,24458,563.0
154648,VA,24458,1487.0001
154649,VA,24458,1854.0
154650,VA,24458,4808.0001
154653,VA,24459,1654.0
154654,VA,24459,3022.0
154655,VA,24459,3244.0001
154656,VA,24459,4183.0
154657,VA,24459,12328.0001
154659,VA,24460,2797.0
154660,VA,24460,6546.0
154661,VA,24460,6732.0
154662,VA,24460,5436.0001
154663,VA,24460,17270.0
154665,VA,24465,2762.0
154666,VA,24465,5407.0
154667,VA,24465,5642.0
154668,VA,24465,4427.0
154669,VA,24465,11091.0001
154671,VA,24467,3455.0
154672,VA,24467,10013.0
154673,VA,24467,9252.0
154674,VA,24467,9493.0
154675,VA,24467,28183.0
154676,VA,24467,15429.0001
154677,VA,24471,2704.0
154678,VA,24471,5582.0
154679,VA,24471,6187.0
154680,VA,24471,7013.0
154681,VA,24471,15264.0
154682,VA,24471,12092.0001
154683,VA,24472,4873.0
154684,VA,24472,10049.0
154685,VA,24472,9286.0
154686,VA,24472,10235.0
154687,VA,24472,16960.0
154688,VA,24472,12004.0001
154689,VA,24473,1530.0
154690,VA,24473,3914.0
154691,VA,24473,3411.0
154692,VA,24473,3624.0001
154693,VA,24473,8145.0
154694,VA,24473,7769.0001
154695,VA,24476,637.0001
154696,VA,24476,1509.0
154697,VA,24476,1414.0001
154698,VA,24476,1812.0001
154699,VA,24476,5293.0001
154701,VA,24477,19958.0
154702,VA,24477,55391.0
154703,VA,24477,58004.0
154704,VA,24477,57720.0
154705,VA,24477,98541.0
154706,VA,24477,34036.0
154707,VA,24479,2600.0
154708,VA,24479,5907.0
154709,VA,24479,7807.0
154710,VA,24479,6709.0
154711,VA,24479,15133.0
154712,VA,24479,13354.0001
154713,VA,24482,9381.0
154714,VA,24482,23443.0
154715,VA,24482,22779.0
154716,VA,24482,22962.0
154717,VA,24482,34712.0
154718,VA,24482,12711.0001
154719,VA,24483,1024.0001
154720,VA,24483,3146.0
154721,VA,24483,3113.0
154722,VA,24483,1875.0001
154723,VA,24483,7215.0001
154725,VA,24484,1347.0001
154726,VA,24484,3693.0
154727,VA,24484,3374.0001
154728,VA,24484,2803.0
154729,VA,24484,8627.0001
154731,VA,24485,849.0001
154732,VA,24485,2034.0
154733,VA,24485,2176.0001
154734,VA,24485,1712.0001
154735,VA,24485,3132.0001
154737,VA,24486,6669.0
154738,VA,24486,18068.0
154739,VA,24486,19979.0
154740,VA,24486,19848.0
154741,VA,24486,29815.0
154742,VA,24486,12513.0001
154743,VA,24487,396.0
154744,VA,24487,2606.0
154746,VA,24487,3039.0
154749,VA,24501,71576.0
154750,VA,24501,119129.0
154751,VA,24501,76357.0
154752,VA,24501,50639.0
154753,VA,24501,65103.0
154754,VA,24501,17191.0001
154755,VA,24502,87051.0
154756,VA,24502,190713.0
154757,VA,24502,174564.0
154758,VA,24502,147174.0
154759,VA,24502,248670.0
154760,VA,24502,91348.0
154761,VA,24503,30644.0
154762,VA,24503,64870.0
154763,VA,24503,71996.0
154764,VA,24503,84497.0
154765,VA,24503,259062.0
154766,VA,24503,453504.0
154767,VA,24504,25195.0
154768,VA,24504,41292.0
154769,VA,24504,31570.0
154770,VA,24504,22099.0
154771,VA,24504,42476.0
154772,VA,24504,27989.0
154773,VA,24517,12556.0
154774,VA,24517,25458.0
154775,VA,24517,19421.0
154776,VA,24517,18468.0
154777,VA,24517,32575.0
154778,VA,24517,12872.0001
154779,VA,24520,4683.0
154780,VA,24520,10275.0
154781,VA,24520,8858.0
154782,VA,24520,7799.0
154783,VA,24520,16923.0
154785,VA,24521,18902.0
154786,VA,24521,40335.0
154787,VA,24521,41814.0
154788,VA,24521,45254.0
154789,VA,24521,77111.0
154790,VA,24521,24303.0
154791,VA,24522,20733.0
154792,VA,24522,42343.0
154793,VA,24522,42349.0
154794,VA,24522,38752.0
154795,VA,24522,71884.0
154796,VA,24522,30225.0
154797,VA,24523,40662.0
154798,VA,24523,85227.0
154799,VA,24523,81684.0
154800,VA,24523,73584.0
154801,VA,24523,125300.0
154802,VA,24523,50063.0
154803,VA,24526,2611.0001
154804,VA,24526,5883.0
154805,VA,24526,6087.0
154806,VA,24526,5265.0001
154807,VA,24526,17375.0
154809,VA,24527,6497.0
154810,VA,24527,12679.0
154811,VA,24527,12690.0
154812,VA,24527,10437.0
154813,VA,24527,19297.0
154815,VA,24528,7356.0
154816,VA,24528,12389.0
154817,VA,24528,10436.0
154818,VA,24528,8898.0
154819,VA,24528,20860.0
154821,VA,24529,3825.0
154822,VA,24529,6252.0
154823,VA,24529,6610.0
154824,VA,24529,4669.0001
154825,VA,24529,7527.0
154826,VA,24529,8850.0001
154827,VA,24530,1920.0
154828,VA,24530,5150.0
154829,VA,24530,4359.0001
154830,VA,24530,3849.0
154831,VA,24530,5545.0001
154833,VA,24531,15993.0
154834,VA,24531,36156.0
154835,VA,24531,33953.0
154836,VA,24531,27306.0
154837,VA,24531,42711.0
154838,VA,24531,33005.0001
154839,VA,24534,3907.0
154840,VA,24534,7680.0
154841,VA,24534,5566.0001
154842,VA,24534,4274.0
154843,VA,24534,7452.0001
154845,VA,24536,410.0
154846,VA,24536,813.0
154847,VA,24536,2413.0
154849,VA,24536,3924.0
154851,VA,24538,8725.0
154852,VA,24538,19968.0
154853,VA,24538,20509.0
154854,VA,24538,23824.0
154855,VA,24538,34205.0
154856,VA,24538,18757.0001
154857,VA,24540,77385.0
154858,VA,24540,133613.0
154859,VA,24540,104141.0
154860,VA,24540,84588.0
154861,VA,24540,125643.0
154862,VA,24540,72556.0
154863,VA,24541,66259.0
154864,VA,24541,105633.0
154865,VA,24541,84905.0
154866,VA,24541,72235.0
154867,VA,24541,121832.0
154868,VA,24541,147009.0
154869,VA,24549,8193.0
154870,VA,24549,19476.0
154871,VA,24549,16859.0
154872,VA,24549,18109.0
154873,VA,24549,31069.0
154875,VA,24550,15146.0
154876,VA,24550,31827.0
154877,VA,24550,31697.0
154878,VA,24550,27508.0
154879,VA,24550,67411.0
154880,VA,24550,29794.0
154881,VA,24551,37423.0
154882,VA,24551,82905.0
154883,VA,24551,95447.0
154884,VA,24551,115623.0
154885,VA,24551,389090.0
154886,VA,24551,409781.0
154887,VA,24553,3971.0
154888,VA,24553,9184.0
154889,VA,24553,6711.0
154890,VA,24553,5319.0001
154891,VA,24553,11516.0
154893,VA,24554,7356.0
154894,VA,24554,16216.0
154895,VA,24554,16169.0
154896,VA,24554,13862.0
154897,VA,24554,25657.0
154899,VA,24555,4197.0
154900,VA,24555,8997.0
154901,VA,24555,8670.0
154902,VA,24555,5184.0001
154903,VA,24555,17899.0
154905,VA,24556,4878.0
154906,VA,24556,11365.0
154907,VA,24556,13918.0
154908,VA,24556,14915.0
154909,VA,24556,47519.0
154910,VA,24556,35290.0
154911,VA,24557,16399.0
154912,VA,24557,33466.0
154913,VA,24557,30431.0
154914,VA,24557,22888.0
154915,VA,24557,35307.0
154916,VA,24557,15944.0001
154917,VA,24558,13749.0
154918,VA,24558,28635.0
154919,VA,24558,22789.0
154920,VA,24558,22678.0
154921,VA,24558,38147.0
154922,VA,24558,38666.0
154923,VA,24562,775.0001
154924,VA,24562,2092.0
154925,VA,24562,2005.0001
154926,VA,24562,1802.0001
154927,VA,24562,4673.0001
154929,VA,24563,10827.0
154930,VA,24563,24898.0
154931,VA,24563,21110.0
154932,VA,24563,16572.0
154933,VA,24563,26432.0
154935,VA,24565,2504.0
154936,VA,24565,4023.0
154937,VA,24565,3155.0001
154938,VA,24565,3375.0
154939,VA,24565,4989.0001
154941,VA,24566,2785.0
154942,VA,24566,6316.0
154943,VA,24566,6519.0
154944,VA,24566,5664.0001
154945,VA,24566,8090.0
154947,VA,24569,2004.0
154948,VA,24569,3817.0001
154949,VA,24569,3592.0
154950,VA,24569,3037.0001
154951,VA,24569,7514.0001
154953,VA,24571,3219.0
154954,VA,24571,7227.0
154955,VA,24571,7622.0
154956,VA,24571,6645.0001
154957,VA,24571,16203.0
154958,VA,24571,7475.0001
154959,VA,24572,35525.0
154960,VA,24572,79325.0
154961,VA,24572,76148.0
154962,VA,24572,66125.0
154963,VA,24572,98798.0
154964,VA,24572,22999.0
154965,VA,24574,7103.0
154966,VA,24574,15450.0
154967,VA,24574,15150.0
154968,VA,24574,17910.0
154969,VA,24574,33506.0
154970,VA,24574,14677.0001
154971,VA,24577,10337.0
154972,VA,24577,22974.0
154973,VA,24577,17225.0
154974,VA,24577,13346.0
154975,VA,24577,27667.0
154977,VA,24578,1867.0
154978,VA,24578,4724.0
154979,VA,24578,4212.0
154980,VA,24578,4822.0001
154981,VA,24578,8841.0
154983,VA,24579,3078.0
154984,VA,24579,7331.0
154985,VA,24579,5824.0
154986,VA,24579,3812.0
154987,VA,24579,5082.0001
154989,VA,24580,1475.0
154990,VA,24580,3012.0001
154991,VA,24580,2260.0
154992,VA,24580,2299.0001
154993,VA,24580,3208.0001
154995,VA,24586,10747.0
154996,VA,24586,23825.0
154997,VA,24586,22984.0
154998,VA,24586,17897.0
154999,VA,24586,34652.0
155000,VA,24586,9363.0001
155001,VA,24588,19484.0
155002,VA,24588,40381.0
155003,VA,24588,40916.0
155004,VA,24588,35979.0
155005,VA,24588,66893.0
155006,VA,24588,29834.0
155007,VA,24589,4441.0
155008,VA,24589,9398.0
155009,VA,24589,7805.0
155010,VA,24589,7091.0
155011,VA,24589,12773.0
155013,VA,24590,14973.0
155014,VA,24590,37159.0
155015,VA,24590,33162.0
155016,VA,24590,33430.0
155017,VA,24590,66209.0
155018,VA,24590,68703.0
155019,VA,24592,31438.0
155020,VA,24592,61158.0
155021,VA,24592,43574.0
155022,VA,24592,39493.0
155023,VA,24592,62058.0
155024,VA,24592,29355.0
155025,VA,24593,3883.0
155026,VA,24593,9470.0
155027,VA,24593,9052.0
155028,VA,24593,9491.0
155029,VA,24593,21125.0
155031,VA,24594,3387.0
155032,VA,24594,7114.0
155033,VA,24594,5147.0001
155034,VA,24594,5380.0
155035,VA,24594,11019.0001
155037,VA,24597,2448.0
155038,VA,24597,4263.0
155039,VA,24597,4731.0001
155040,VA,24597,3867.0
155041,VA,24597,7977.0001
155043,VA,24598,3118.0
155044,VA,24598,7467.0
155045,VA,24598,8496.0
155046,VA,24598,5984.0001
155047,VA,24598,15975.0
155049,VA,24599,1233.0001
155050,VA,24599,3380.0
155051,VA,24599,3412.0001
155053,VA,24599,3182.0001
155055,VA,24602,1654.0
155056,VA,24602,2587.0
155057,VA,24602,1748.0
155058,VA,24602,2404.0
155061,VA,24603,1507.0001
155062,VA,24603,2581.0
155063,VA,24603,3138.0001
155064,VA,24603,2476.0001
155065,VA,24603,3293.0001
155067,VA,24605,15808.0
155068,VA,24605,31469.0
155069,VA,24605,31035.0
155070,VA,24605,28904.0
155071,VA,24605,53778.0
155072,VA,24605,46460.0
155073,VA,24609,11620.0
155074,VA,24609,25742.0
155075,VA,24609,22139.0
155076,VA,24609,20436.0
155077,VA,24609,34077.0
155078,VA,24609,16805.0001
155079,VA,24613,1879.0
155080,VA,24613,3710.0001
155081,VA,24613,2697.0
155082,VA,24613,2551.0001
155083,VA,24613,3414.0001
155085,VA,24614,11609.0
155086,VA,24614,20110.0
155087,VA,24614,21500.0
155088,VA,24614,19670.0
155089,VA,24614,30839.0
155090,VA,24614,21114.0
155091,VA,24620,3878.0
155092,VA,24620,4419.0
155093,VA,24620,6361.0
155094,VA,24620,5374.0001
155095,VA,24620,7162.0001
155097,VA,24622,1241.0
155098,VA,24622,2728.0001
155099,VA,24622,1956.0001
155100,VA,24622,4420.0001
155103,VA,24630,12502.0
155104,VA,24630,23092.0
155105,VA,24630,23683.0
155106,VA,24630,18081.0
155107,VA,24630,27659.0
155108,VA,24630,8637.0001
155109,VA,24631,2179.0
155110,VA,24631,3958.0001
155111,VA,24631,3933.0
155112,VA,24631,2535.0001
155113,VA,24631,4739.0001
155115,VA,24634,851.0
155116,VA,24634,1841.0001
155117,VA,24634,1509.0001
155118,VA,24634,3360.0001
155121,VA,24637,5711.0
155122,VA,24637,12057.0
155123,VA,24637,12674.0
155124,VA,24637,14775.0
155125,VA,24637,23762.0
155126,VA,24637,13410.0001
155127,VA,24639,5331.0
155128,VA,24639,10663.0
155129,VA,24639,7218.0
155130,VA,24639,5450.0001
155131,VA,24639,10620.0
155133,VA,24641,9790.0
155134,VA,24641,18217.0
155135,VA,24641,17958.0
155136,VA,24641,12596.0
155137,VA,24641,22854.0
155138,VA,24641,19168.0001
155139,VA,24646,803.0
155140,VA,24646,2215.0
155141,VA,24646,2108.0
155142,VA,24646,3522.0
155145,VA,24649,3211.0001
155146,VA,24649,6701.0
155147,VA,24649,6100.0001
155148,VA,24649,5736.0
155149,VA,24649,7298.0001
155151,VA,24651,9997.0
155152,VA,24651,20184.0
155153,VA,24651,19426.0
155154,VA,24651,20229.0
155155,VA,24651,30176.0
155156,VA,24651,26569.0
155157,VA,24656,5533.0
155158,VA,24656,8649.0
155159,VA,24656,9576.0
155160,VA,24656,9341.0
155161,VA,24656,19470.0
155175,WA,98001,51462.0
155176,WA,98001,152391.0
155177,WA,98001,183196.0
155178,WA,98001,173442.0
155179,WA,98001,478467.0
155180,WA,98001,322852.0
155181,WA,98002,66059.0
155182,WA,98002,203623.0
155183,WA,98002,198119.0
155184,WA,98002,136766.0
155185,WA,98002,222152.0
155186,WA,98002,68991.0
155187,WA,98003,90461.0
155188,WA,98003,260954.0
155189,WA,98003,248807.0
155190,WA,98003,192908.0
155191,WA,98003,365723.0
155192,WA,98003,230310.0
155193,WA,98004,31481.0
155194,WA,98004,83297.0
155195,WA,98004,124041.0
155196,WA,98004,146516.0
155197,WA,98004,697230.0
155198,WA,98004,6045375.0
155199,WA,98005,20861.0
155200,WA,98005,53548.0
155201,WA,98005,73139.0
155202,WA,98005,93180.0
155203,WA,98005,350327.0
155204,WA,98005,1395304.0
155205,WA,98006,42128.0
155206,WA,98006,90052.0
155207,WA,98006,117241.0
155208,WA,98006,127662.0
155209,WA,98006,600802.0
155210,WA,98006,3474238.0
155211,WA,98007,32376.0
155212,WA,98007,91171.0
155213,WA,98007,111316.0
155214,WA,98007,138317.0
155215,WA,98007,476579.0
155216,WA,98007,764911.0
155217,WA,98008,29345.0
155218,WA,98008,70531.0
155219,WA,98008,87641.0
155220,WA,98008,101390.0
155221,WA,98008,418420.0
155222,WA,98008,1396124.0
155223,WA,98010,7237.0
155224,WA,98010,18826.0
155225,WA,98010,27818.0
155226,WA,98010,31499.0
155227,WA,98010,116621.0
155228,WA,98010,179011.0
155229,WA,98011,31044.0
155230,WA,98011,92011.0
155231,WA,98011,128874.0
155232,WA,98011,123427.0
155233,WA,98011,427789.0
155234,WA,98011,783587.0
155235,WA,98012,73982.0
155236,WA,98012,206633.0
155237,WA,98012,266473.0
155238,WA,98012,303629.0
155239,WA,98012,1313891.0
155240,WA,98012,1700232.0
155241,WA,98014,8075.0
155242,WA,98014,21054.0
155243,WA,98014,26759.0
155244,WA,98014,32469.0
155245,WA,98014,125818.0
155246,WA,98014,298012.0
155247,WA,98019,12791.0
155248,WA,98019,28965.0
155249,WA,98019,39420.0
155250,WA,98019,44024.0
155251,WA,98019,221610.0
155252,WA,98019,496134.0
155253,WA,98020,24368.0
155254,WA,98020,65636.0
155255,WA,98020,94261.0
155256,WA,98020,99471.0
155257,WA,98020,391220.0
155258,WA,98020,1115928.0
155259,WA,98021,32814.0
155260,WA,98021,84349.0
155261,WA,98021,109602.0
155262,WA,98021,124269.0
155263,WA,98021,569291.0
155264,WA,98021,1187147.0
155265,WA,98022,32701.0
155266,WA,98022,92176.0
155267,WA,98022,107824.0
155268,WA,98022,120145.0
155269,WA,98022,372454.0
155270,WA,98022,317388.0
155271,WA,98023,83271.0
155272,WA,98023,233793.0
155273,WA,98023,251403.0
155274,WA,98023,238023.0
155275,WA,98023,590136.0
155276,WA,98023,435079.0
155277,WA,98024,6628.0
155278,WA,98024,15707.0
155279,WA,98024,20256.0
155280,WA,98024,21520.0
155281,WA,98024,81263.0
155282,WA,98024,265046.0
155283,WA,98026,50285.0
155284,WA,98026,146943.0
155285,WA,98026,189144.0
155286,WA,98026,195638.0
155287,WA,98026,645231.0
155288,WA,98026,778476.0
155289,WA,98027,30753.0
155290,WA,98027,82863.0
155291,WA,98027,118045.0
155292,WA,98027,128860.0
155293,WA,98027,526110.0
155294,WA,98027,1535579.0
155295,WA,98028,27830.0
155296,WA,98028,76138.0
155297,WA,98028,97758.0
155298,WA,98028,102476.0
155299,WA,98028,396399.0
155300,WA,98028,815469.0
155301,WA,98029,24294.0
155302,WA,98029,61237.0
155303,WA,98029,87302.0
155304,WA,98029,105163.0
155305,WA,98029,504641.0
155306,WA,98029,1682789.0
155307,WA,98030,67574.0
155308,WA,98030,197411.0
155309,WA,98030,190589.0
155310,WA,98030,143296.0
155311,WA,98030,331758.0
155312,WA,98030,164404.0
155313,WA,98031,70426.0
155314,WA,98031,212090.0
155315,WA,98031,216782.0
155316,WA,98031,187950.0
